sxt_mm,cn_mm,na_mm,c_mm,kf_mm,azm_mm,ct_mm,cip_mm,te_mm,ax_mm,mem_mm,imp_mm,ctx_mm,amc_mm,fep_mm,fox_mm,caz_mm,cro_mm,pip_mm,ob_mm,edta_mm,afb_mm,mk_mm,atm_mm,blee,ampc,carbapenemasas,departamento,ctxm,tem,oxa,shv,mcr1,cmy,ndm,colistina,ac_nalidixico,cloranfenicol,ciprofloxacina,sulfatrimetoprim,gentamicina,azitromicina,amoxicilina,tetraciclina,cefepime,cefoxitina,meropenem,amoxi_clav,ceftazidima,cefotaxima,cefalotina,imipenem,amikacina,ceftriaxona,piperazilina,R_polimixinas,R_fenicoles,R_quinolonas,R_sulfas,R_aminoglucosidos,R_macrolidos,R_betalactamicos,R_carbapenemicos,R_tetraciclinas,count_grupos,MDR3,MDR5,R2_colistina,R2_cloranfenicol,R2_ciprofloxacina,R2_sulfatrimetoprim,R2_gentamicina,R2_azitromicina,R2_amoxicilina,R2_tetraciclina,R2_cefepime,R2_cefoxitina,R2_meropenem,R2_amoxi_clav,R2_ceftazidima,R2_cefotaxima,R2_cefalotina,R2_ac_nalidixico,R2_imipenem,R2_ceftriaxona,R2_amikacina,R2_piperazilina,count_total_resistencias,gyrA,gyrA_parC,qnr,sp_bioquimica,aztreonam,R2_aztreonam,count_total_resistencias2,kleborate/fastani,id_seq,ST,AAC(3)-IId,AAC(3)-IIe,AAC(3)-VIa,AAC(6')-Ian,AAC(6')-Ib-cr,AAC(6')-Ib7,AAC(6')-Ib9,AAC(6')-Il,ANT(2'')-Ia,ANT(3'')-IIa,APH(3'')-Ib,APH(3')-IIa,APH(3')-Ia,APH(3')-VIa,APH(6)-Id,CMY-59,CTX-M-14,CTX-M-15,CTX-M-2,CTX-M-27,CTX-M-3,CTX-M-55,ErmB,FosA3,FosA5,FosA6,KPC-1,LAP-2,LEN-17,MCR-1,MCR-1.11,NDM-1,OKP-A-2,OKP-B-3,OXA-1,OXA-10,OXA-4,OXY-1-1,OXY-1-2,OXY-1-4,OXY-4-1,OXY-5-1,OXY-6-1,OXY-6-4,PER-1,PER-2,QnrB17,QnrB20,QnrB5,QnrB62,QnrS1,QnrVC1,SAT-1,SHV-101,SHV-106,SHV-11,SHV-110,SHV-134,SHV-182,SHV-187,SHV-26,SHV-27,TEM-1,TEM-104,TEM-141,TEM-150,TEM-176,TLA-1,VEB-9,aadA16,aadA2,aadA5,aphA15,arr-3,catB3,catI,catII,cmlA1,cmlA4,cmlA5,cmlB1,dfrA1,dfrA12,dfrA14,dfrA15,dfrA17,dfrA21,dfrA27,dfrA5,dfrA6,dfrA7,dfrA8,floR,linG,lnuG,mphA,mphB,mphE,msrE,oqxA,oqxB,sul1,sul2,sul3,tet(A),tet(B),tet(C),tet(D),tetM,blaCMY,blaCTXM,blaKPC,blaOXA,blaSHV,blaTEM,mcr,NDM,st2
6,22,14,25,20,13,12,38,26,6,36,30,35,24,36,28,32,36,11,18,6,10,23,38,0,0,0,,0,1,0,0,0,0,0,Intermedio,Intermedio,Sensible,Sensible,Resistente,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,0,0,0,1,0,0,1,0,0,2,No MDR3,No MDR5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,No,No,No,Escherichia coli,Sensible,0,3,ecoli,690,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ST-678
6,24,17,25,22,11,12,26,25,30,32,28,32,22,30,26,30,31,26,17,18,6,21,35,0,0,0,,0,0,0,0,0,0,0,Intermedio,Intermedio,Sensible,Intermedio,Resistente,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,1,0,1,0,0,0,2,No MDR3,No MDR5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,No,No,Escherichia coli,Sensible,0,2,ecoli,694,3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-3873
6,22,28,24,20,10,13,40,25,25,32,28,36,24,36,26,30,33,28,18,28,6,21,34,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Resistente,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,1,0,1,0,0,0,2,No MDR3,No MDR5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,No,No,Escherichia coli,Sensible,0,2,ecoli,695,6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-6160
6,20,26,26,22,18,13,36,18,26,34,30,24,38,26,28,21,27,24,24,10,6,22,34,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,1,0,0,0,0,0,1,No MDR3,No MDR5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,No,No,Escherichia coli,Sensible,0,1,ecoli,696,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-452
30,22,24,26,28,16,13,34,26,19,32,32,36,26,34,26,32,34,26,14,6,8,25,37,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Klebsiella,Sensible,0,0,Klebsiella pneumoniae,698,ST36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ST-ST36
33,20,26,28,21,20,13,37,27,25,33,34,36,25,37,26,32,35,28,19,12,12,22,34,0,0,0,,1,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,699,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-448
6,21,18,6,24,18,12,22,26,15,31,32,35,30,35,27,30,37,25,15,14,6,21,32,0,0,0,,0,0,0,1,0,0,0,Intermedio,Intermedio,Resistente,Intermedio,Resistente,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,1,0,1,0,0,0,0,0,2,No MDR3,No MDR5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,No,No,Klebsiella,Sensible,0,2,Klebsiella pneumoniae,700,ST29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ST-ST29
6,23,27,10,23,13,13,38,6,6,32,30,37,21,38,31,35,35,17,18,9,10,22,38,0,0,0,,0,1,0,0,0,0,0,Intermedio,Sensible,Resistente,Sensible,Resistente,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,0,1,0,1,0,0,1,0,1,4,MDR3,No MDR5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,No,No,No,Escherichia coli,Sensible,0,5,ecoli,701,155,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,ST-155
6,21,22,22,26,14,12,30,14,21,29,26,30,26,32,26,26,30,24,15,6,6,23,34,0,0,0,,1,1,1,0,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Resistente,Sensible,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,1,0,0,0,0,0,1,No MDR3,No MDR5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,No,No,Klebsiella,Sensible,0,1,Klebsiella pneumoniae,702,ST313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ST-ST313
6,20,20,22,24,13,13,26,22,21,30,26,32,26,30,24,28,30,25,15,6,6,23,33,0,0,0,,1,0,1,1,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,1,0,0,0,0,0,1,No MDR3,No MDR5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,No,No,Klebsiella,Sensible,0,1,Klebsiella pneumoniae,703,ST313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ST-ST313
6,24,6,29,24,10,13,33,9,6,33,30,31,20,38,30,33,32,18,20,13,6,24,35,0,0,0,,0,0,0,0,0,0,0,Intermedio,Resistente,Sensible,Sensible,Resistente,Sensible,Resistente,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Intermedio,0,0,1,1,0,1,1,0,1,5,MDR3,MDR5,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5,Sí,No,No,Escherichia coli,Sensible,0,5,ecoli,704,1163,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,ST-1163
32,22,27,24,22,19,12,33,25,25,34,30,35,26,32,25,30,33,25,11,15,10,22,34,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,705,5523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-5523
31,20,26,28,21,25,13,31,28,25,34,31,34,25,33,27,33,32,29,18,14,6,23,33,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,706,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-216
27,19,24,27,21,27,13,29,28,25,35,31,37,28,36,28,30,36,27,21,14,10,25,32,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,707,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-216
30,21,28,28,21,27,14,30,28,22,35,31,35,24,38,28,31,35,32,24,19,11,23,33,0,0,0,,0,0,0,0,0,0,0,Sensible,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,708,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-216
29,11,25,27,22,20,13,31,24,26,36,31,35,24,36,24,33,35,28,18,14,12,23,30,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,1,0,0,0,0,1,No MDR3,No MDR5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,No,No,Escherichia coli,Sensible,0,1,ecoli,709,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-216
32,24,23,30,26,24,13,29,29,29,34,33,37,28,36,28,34,36,28,24,15,6,24,38,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,710,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-1434
6,22,20,28,23,24,13,32,8,8,32,32,34,21,33,25,30,33,15,11,14,6,23,35,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,0,0,0,1,0,0,1,0,1,3,MDR3,No MDR5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,No,No,No,Escherichia coli,Sensible,0,4,ecoli,711,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,ST-69
6,20,6,25,21,18,12,25,6,25,31,25,32,26,31,24,26,28,24,16,16,6,20,18,0,0,0,,0,0,0,0,0,0,0,Intermedio,Resistente,Sensible,Intermedio,Resistente,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,1,1,0,0,0,0,1,3,MDR3,No MDR5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,No,Sí,No,Escherichia coli,Intermedio,0,3,ecoli,712,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ST-1638
6,20,6,28,22,23,13,32,7,28,34,30,34,24,32,26,30,30,28,22,10,6,19,21,0,0,0,,0,0,0,0,0,0,0,Intermedio,Resistente,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,1,1,0,0,0,0,1,3,MDR3,No MDR5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,Sí,No,No,Escherichia coli,Sensible,0,3,ecoli,713,1491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ST-1491
6,18,15,25,16,28,12,24,6,6,32,30,32,18,32,26,30,32,10,16,18,14,21,33,0,0,0,,0,1,0,0,0,0,0,Intermedio,Intermedio,Sensible,Intermedio,Resistente,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Resistente,0,0,0,1,0,0,1,0,1,3,MDR3,No MDR5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,No,No,No,Escherichia coli,Sensible,0,4,ecoli,714,5148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,ST-5148
8,21,16,26,19,17,12,30,6,6,31,26,32,20,32,26,30,32,11,16,18,6,19,31,0,0,0,,1,1,0,0,0,0,0,Intermedio,Intermedio,Sensible,Intermedio,Resistente,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,0,0,0,1,0,0,1,0,1,3,MDR3,No MDR5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,No,No,No,Escherichia coli,Sensible,0,4,ecoli,715,10387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,ST-10387
29,22,6,22,26,12,13,21,18,10,34,31,34,22,38,30,26,30,22,12,14,6,28,13,0,0,0,,0,0,0,0,0,0,0,Intermedio,Resistente,Sensible,Intermedio,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,1,0,0,1,1,0,0,3,MDR3,No MDR5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,No,Sí,No,Klebsiella,Resistente,1,4,Klebsiella planticola,716,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ND
29,20,6,25,28,13,13,23,26,9,33,30,35,26,35,27,29,33,22,14,15,10,19,34,0,0,0,,0,1,0,0,0,0,0,Intermedio,Resistente,Sensible,Intermedio,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,1,0,0,0,1,0,0,2,No MDR3,No MDR5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,No,Sí,No,Klebsiella,Sensible,0,2,Klebsiella michiganensis,717,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ND
